,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1339,Soho,40.72218384131794,-74.00065666959759,Museum of Chinese in America (MOCA),40.71936148321417,-73.99908632040024,History Museum
1340,Soho,40.72218384131794,-74.00065666959759,Morrison Hotel Gallery,40.725160807330084,-73.99960620972783,Art Gallery
1341,Soho,40.72218384131794,-74.00065666959759,The Drama League Theater Center,40.72005407894268,-74.00433873644653,Theater
1342,Soho,40.72218384131794,-74.00065666959759,Center for Italian Modern Art,40.72118752815872,-73.99851539989318,Art Gallery
1343,Soho,40.72218384131794,-74.00065666959759,Storefront for Art and Architecture,40.72138859647774,-73.99717578338779,Art Gallery
1344,Soho,40.72218384131794,-74.00065666959759,The Broken Kilometer,40.7240883995739,-74.00238558340413,Art Gallery
1345,Soho,40.72218384131794,-74.00065666959759,Peter Lik Gallery,40.72503036746162,-74.00143711103378,Art Gallery
1346,Soho,40.72218384131794,-74.00065666959759,Screening Room At The Crosby Hotel,40.723031954033985,-73.99743511417526,Indie Movie Theater
1347,Soho,40.72218384131794,-74.00065666959759,Clic Gallery + Bookstore,40.720741,-73.997917,Art Gallery
1348,Soho,40.72218384131794,-74.00065666959759,Deitch Projects,40.722079695918204,-74.00256955501942,Art Gallery
1349,Soho,40.72218384131794,-74.00065666959759,Arcadia Gallery,40.722336,-74.001913,Art Gallery
1350,Soho,40.72218384131794,-74.00065666959759,National Geographic Gallery,40.725958,-74.000621,Art Gallery
1351,Soho,40.72218384131794,-74.00065666959759,iHeartRadio Theater,40.72031234030413,-74.0051501071889,Music Venue
1352,Soho,40.72218384131794,-74.00065666959759,Lumas gallery,40.723106619033246,-74.0032554948858,Art Gallery
1353,Soho,40.72218384131794,-74.00065666959759,Angelika Film Center,40.7259001521722,-73.99762528661401,Indie Movie Theater
1354,Soho,40.72218384131794,-74.00065666959759,Rotella,40.726489002244854,-74.00035073867826,Art Gallery
1355,Soho,40.72218384131794,-74.00065666959759,Team Gallery,40.721735686105575,-74.00247855780906,Art Gallery
1356,Soho,40.72218384131794,-74.00065666959759,AFA NYC Animazing Gallery,40.72251356567739,-74.00151128766893,Art Gallery
1357,Soho,40.72218384131794,-74.00065666959759,Allouche Gallery,40.72367782991884,-74.00006155396915,Art Gallery
1358,Soho,40.72218384131794,-74.00065666959759,On Canal,40.72029,-74.003342,Art Gallery
1359,Soho,40.72218384131794,-74.00065666959759,The Roxy Hotel Cinema,40.71938099356035,-74.00488259672493,Movie Theater
1360,Soho,40.72218384131794,-74.00065666959759,Yellow Korner,40.72440983453445,-74.00088710601942,Art Gallery
1361,Soho,40.72218384131794,-74.00065666959759,Walkerspace,40.7191785004701,-74.00371104424474,Theater
1362,Soho,40.72218384131794,-74.00065666959759,Museum Of Ice Cream NYC,40.723917,-73.997941,Museum
1363,Soho,40.72218384131794,-74.00065666959759,HERE Arts Center,40.724976046171776,-74.00499434744694,Theater
1364,Soho,40.72218384131794,-74.00065666959759,Art in General,40.71816497224203,-74.00202951471842,Art Gallery
1365,Soho,40.72218384131794,-74.00065666959759,The Moth,40.724806,-73.996712,Performing Arts Venue
1366,Soho,40.72218384131794,-74.00065666959759,188 galerie,40.72092,-73.998541,Art Gallery
1367,Soho,40.72218384131794,-74.00065666959759,134 Spring Street,40.72404714823236,-74.00088165931909,Art Gallery
1368,Soho,40.72218384131794,-74.00065666959759,The New York Earth Room,40.72587874403981,-73.99968537604047,Art Gallery
1369,Soho,40.72218384131794,-74.00065666959759,Other Criteria,40.722501,-74.000766,Art Gallery
1370,Soho,40.72218384131794,-74.00065666959759,The Performing Garage,40.72221584815716,-74.00278624683983,Indie Theater
1371,Soho,40.72218384131794,-74.00065666959759,Gallery Nine 5,40.72148517735556,-73.99524638356138,Art Gallery
1372,Soho,40.72218384131794,-74.00065666959759,Soho Rep,40.719195625217765,-74.00375270627352,Theater
1373,Soho,40.72218384131794,-74.00065666959759,DTR Modern Gallery,40.72616652478778,-74.0005643124711,Art Gallery
1374,Soho,40.72218384131794,-74.00065666959759,Alexander and Bonin,40.718923,-74.003716,Art Gallery
1375,Soho,40.72218384131794,-74.00065666959759,Staley-Wise Gallery,40.724047098284885,-73.99794364556223,Art Gallery
1376,Soho,40.72218384131794,-74.00065666959759,Apexart,40.71913592498146,-74.00471189732475,Art Gallery
1377,Soho,40.72218384131794,-74.00065666959759,Martin Lawrence Gallery,40.72612242634618,-74.00052576007471,Art Gallery
1378,Soho,40.72218384131794,-74.00065666959759,Ronald Feldman Fine Arts,40.72107612128202,-74.0016646456474,Art Gallery
1379,Soho,40.72218384131794,-74.00065666959759,Louis K. Meisel Gallery,40.7256442113399,-74.00052544940485,Art Gallery
1380,Soho,40.72218384131794,-74.00065666959759,Franklin Bowles Gallery,40.725266999999995,-74.00095,Art Gallery
1381,Soho,40.72218384131794,-74.00065666959759,Brit Pack,40.719731774338,-73.99924218315616,Comedy Club
1382,Soho,40.72218384131794,-74.00065666959759,Italian American Museum Of New York,40.71919065572268,-73.99737599769244,History Museum
1383,Soho,40.72218384131794,-74.00065666959759,OK Harris,40.72376443069957,-74.00245952429151,Art Gallery
1384,Soho,40.72218384131794,-74.00065666959759,Old School,40.72277309693571,-73.9954094544303,Art Gallery
1385,Soho,40.72218384131794,-74.00065666959759,SOBs,40.7210955103292,-74.00596618652344,Music Venue
1386,Soho,40.72218384131794,-74.00065666959759,Jamali Gallery,40.72501057091963,-74.00175467770325,Art Gallery
1387,Soho,40.72218384131794,-74.00065666959759,TEMP Art Space,40.71896799168094,-74.00335557221811,Art Gallery
1388,Soho,40.72218384131794,-74.00065666959759,Broadway Gallery,40.72130552013542,-74.00027411708489,Art Gallery
1389,Soho,40.72218384131794,-74.00065666959759,Museum Of Future Experiences,40.72355,-74.001321,Museum
1390,Soho,40.72218384131794,-74.00065666959759,Wooster Group,40.722314000000004,-74.00291800000001,Concert Hall
1391,Soho,40.72218384131794,-74.00065666959759,Team Gallery,40.72267297876936,-74.00244803128015,Art Gallery
1392,Soho,40.72218384131794,-74.00065666959759,Hello Again (Transport Group),40.721649,-74.000757,Theater
1393,Soho,40.72218384131794,-74.00065666959759,Location One,40.7210813805175,-74.00269415610568,Art Gallery
1394,Soho,40.72218384131794,-74.00065666959759,Larry Singer Studio,40.718578,-74.002947,Theater
1395,Soho,40.72218384131794,-74.00065666959759,Andrew Kreps,40.718174,-74.002045,Art Gallery
1396,Soho,40.72218384131794,-74.00065666959759,FIAT Gallery at 18 Wooster,40.72147345791667,-74.00336717528577,Art Gallery
1397,Soho,40.72218384131794,-74.00065666959759,Third Streaming,40.720648286087744,-74.00291919708252,Art Gallery
1398,Soho,40.72218384131794,-74.00065666959759,ISE Cultural Foundation,40.723921999999995,-73.998644,Art Gallery
1399,Soho,40.72218384131794,-74.00065666959759,Axelle Fine Arts,40.726636,-74.00075,Art Gallery
1400,Soho,40.72218384131794,-74.00065666959759,Spotify Black History Is Now Pop-Up,40.724661,-74.000799,Exhibit
1401,Soho,40.72218384131794,-74.00065666959759,Sacred Gallery,40.71962789902602,-74.00167853105464,Art Gallery
1402,Soho,40.72218384131794,-74.00065666959759,Crown Fine Art,40.724973999999996,-74.001194,Art Gallery
1403,Soho,40.72218384131794,-74.00065666959759,Blue Man Group Training Facility,40.71929,-74.001955,Dance Studio
1404,Soho,40.72218384131794,-74.00065666959759,Morrison Hotel Gallery Loft,40.725189,-73.99995799999999,Art Gallery
1405,Soho,40.72218384131794,-74.00065666959759,The Untitled Space,40.719597,-74.002975,Art Gallery
1406,Soho,40.72218384131794,-74.00065666959759,Boo-Hooray,40.71902484312422,-74.0009627513546,Art Gallery
1407,Soho,40.72218384131794,-74.00065666959759,Peggy Spina Tap Studio,40.725297,-73.999491,Dance Studio
1408,Soho,40.72218384131794,-74.00065666959759,Patrick Parrish Gallery,40.719513,-74.003253,Art Gallery
1409,Soho,40.72218384131794,-74.00065666959759,Howard St,40.718876,-73.999634,Art Gallery
1410,Soho,40.72218384131794,-74.00065666959759,Leslie Lohman Art Studio,40.725657,-74.000274,Art Gallery
1411,Soho,40.72218384131794,-74.00065666959759,Soho Artist's Tuesday's Live Music,40.7250632,-73.9976946,Music Venue
1412,Soho,40.72218384131794,-74.00065666959759,Studio Luce,40.719823,-73.996923,Art Museum
1413,Soho,40.72218384131794,-74.00065666959759,Page 73 presents LIDLESS,40.71909517493139,-74.00347709655762,Theater
1414,Soho,40.72218384131794,-74.00065666959759,Campton Gallery,40.725962,-74.00040200000001,Art Gallery
1415,Soho,40.72218384131794,-74.00065666959759,QVC Fashion's Night Out,40.725859946547715,-74.00254660077628,Arts & Entertainment
1416,Soho,40.72218384131794,-74.00065666959759,Eli Klein Fine Art,40.726259070952366,-74.00035786212761,Indie Movie Theater
1417,Soho,40.72218384131794,-74.00065666959759,Baxter St at The Camera Club of New York,40.718216,-73.999091,Art Gallery
1418,Soho,40.72218384131794,-74.00065666959759,Amy Li Projects,40.71980261749115,-73.99611711502074,Art Gallery
1419,Soho,40.72218384131794,-74.00065666959759,Kamar Office gallery,40.72088409560772,-74.00612711906433,Art Gallery
1420,Soho,40.72218384131794,-74.00065666959759,Crown Art Gallery,40.72554322136081,-73.99678729419479,Art Gallery
1421,Soho,40.72218384131794,-74.00065666959759,Independent Art Fair,40.721053,-74.006359,Art Gallery
1422,Soho,40.72218384131794,-74.00065666959759,Ward-Nasse Gallery,40.726124,-74.00206899999999,Art Gallery
1423,West Village,40.73443393572434,-74.00617998126812,Lucille Lortel Theatre,40.7331763256703,-74.00570245471664,Theater
1424,West Village,40.73443393572434,-74.00617998126812,Smalls Jazz Club,40.734358,-74.002789,Jazz Club
1425,West Village,40.73443393572434,-74.00617998126812,HB Studio,40.73627549052356,-74.00759406399125,Performing Arts Venue
1426,West Village,40.73443393572434,-74.00617998126812,Marie's Crisis Cafe,40.733221,-74.003378,Piano Bar
1427,West Village,40.73443393572434,-74.00617998126812,Fat Cat,40.73366485904617,-74.00294995195692,Jazz Club
1428,West Village,40.73443393572434,-74.00617998126812,Cherry Lane Theatre,40.73139456167566,-74.00544750168737,Theater
1429,West Village,40.73443393572434,-74.00617998126812,Mezzrow,40.73447,-74.0019,Jazz Club
1430,West Village,40.73443393572434,-74.00617998126812,New Ohio Theatre,40.73268399952803,-74.00823612637566,Theater
1431,West Village,40.73443393572434,-74.00617998126812,Barrow Street Theatre,40.73246823548326,-74.00321479205081,Theater
1432,West Village,40.73443393572434,-74.00617998126812,Stephen Weiss Studio,40.73418272255223,-74.00708109917944,Art Gallery
1433,West Village,40.73443393572434,-74.00617998126812,Greenwich House Music School,40.732122049079706,-74.0043884413081,Music Venue
1434,West Village,40.73443393572434,-74.00617998126812,Arthur's Tavern,40.733104345178305,-74.00331946986341,Jazz Club
1435,West Village,40.73443393572434,-74.00617998126812,Village Vanguard,40.73595334338886,-74.00151582931665,Jazz Club
1436,West Village,40.73443393572434,-74.00617998126812,Rattlestick Playwrights Theater,40.73603794734299,-74.00183854234282,Indie Theater
1437,West Village,40.73443393572434,-74.00617998126812,55 Bar,40.73377916477214,-74.0022486448288,Jazz Club
1438,West Village,40.73443393572434,-74.00617998126812,Bleecker Street Arts Club,40.73271516422119,-74.00356288496238,Art Gallery
1439,West Village,40.73443393572434,-74.00617998126812,Industria Superstudio,40.73767459101014,-74.00816694976048,Art Gallery
1440,West Village,40.73443393572434,-74.00617998126812,IRT (Interborough Repertory Theater),40.73221067804905,-74.00808414518166,Indie Theater
1441,West Village,40.73443393572434,-74.00617998126812,Gay Liberation Monument by George Segal,40.73357084981381,-74.00244560842238,Public Art
1442,West Village,40.73443393572434,-74.00617998126812,Gavin Brown's Enterprise,40.73048401123919,-74.00849810495811,Art Gallery
1443,West Village,40.73443393572434,-74.00617998126812,Labyrinth Theater Company,40.73647496922823,-74.00937583249129,Theater
1444,West Village,40.73443393572434,-74.00617998126812,Martha Graham Dance Center,40.73655439442101,-74.00840760728208,Dance Studio
1445,West Village,40.73443393572434,-74.00617998126812,Westbeth Gallery,40.73680164042104,-74.0094601030208,Art Gallery
1446,West Village,40.73443393572434,-74.00617998126812,Maccarone,40.73105688656643,-74.00831420919367,Art Gallery
1447,West Village,40.73443393572434,-74.00617998126812,Cooper Classic Car Gallery,40.735088,-74.007834,Museum
1448,West Village,40.73443393572434,-74.00617998126812,H B Playwrights Theater,40.736158,-74.007628,Theater
1449,West Village,40.73443393572434,-74.00617998126812,Joel Fitzpatrick Studio,40.735172999999996,-74.00339699999999,Public Art
1450,West Village,40.73443393572434,-74.00617998126812,American Tap Dance Foundation,40.7326063495916,-74.00828779788215,Dance Studio
1451,West Village,40.73443393572434,-74.00617998126812,Galleri Sand,40.73583199219672,-74.00353936927633,Art Gallery
1452,West Village,40.73443393572434,-74.00617998126812,The Cherry Pit,40.736238999389506,-74.00871545455067,Theater
1453,West Village,40.73443393572434,-74.00617998126812,Actors Playhouse,40.73279698331113,-74.0032183955051,Indie Theater
1454,West Village,40.73443393572434,-74.00617998126812,Gilbert Baker Tribute,40.733662,-74.002584,Memorial Site
1455,West Village,40.73443393572434,-74.00617998126812,Eli Klein Gallery,40.733418,-74.009849,Art Gallery
1456,West Village,40.73443393572434,-74.00617998126812,Bank Street Theater,40.73656,-74.009011,Theater
1457,West Village,40.73443393572434,-74.00617998126812,Greenwich House Theater,40.73233,-74.003095,Theater
1458,West Village,40.73443393572434,-74.00617998126812,Ilegal Mezcal,40.735875,-74.002352,Music Venue
1459,West Village,40.73443393572434,-74.00617998126812,Michelson Studios,40.73621756284482,-74.00979371967753,Performing Arts Venue
1460,West Village,40.73443393572434,-74.00617998126812,Orchid Art Gallery Inc.,40.731463,-74.00372,Art Gallery
1461,West Village,40.73443393572434,-74.00617998126812,Charmingwall Gallery,40.73238139318294,-74.00208177676096,Art Gallery
1462,West Village,40.73443393572434,-74.00617998126812,robin rice gallery,40.735824,-74.007481,Art Gallery
1463,West Village,40.73443393572434,-74.00617998126812,Fringe Hub,40.734346,-74.008189,Theater
1464,West Village,40.73443393572434,-74.00617998126812,"Carrie, The Musical",40.73328971523911,-74.00576016802717,Theater
1465,West Village,40.73443393572434,-74.00617998126812,124 Bank Street Theater,40.736079,-74.007731,Theater
1466,West Village,40.73443393572434,-74.00617998126812,Deluxe NY Screening Room,40.730213814313984,-74.00702063970297,Movie Theater
1467,West Village,40.73443393572434,-74.00617998126812,Wings Theatre,40.7327,-74.008079,Theater
1468,West Village,40.73443393572434,-74.00617998126812,ATDF,40.73257210081432,-74.00836016674631,Dance Studio
1469,West Village,40.73443393572434,-74.00617998126812,Merce Cunningham,40.736434487592504,-74.00844202069374,Dance Studio
1470,West Village,40.73443393572434,-74.00617998126812,Westbeth Theatre Center,40.73656,-74.009011,Indie Theater
1471,West Village,40.73443393572434,-74.00617998126812,Axis Theatre Company,40.732900534141145,-74.00199243754422,Indie Theater
1472,West Village,40.73443393572434,-74.00617998126812,AIDS Memorial,40.736185534030234,-74.01045083999634,Memorial Site
1473,West Village,40.73443393572434,-74.00617998126812,Sweeney Todd NYC,40.731161326401214,-74.00258123874664,Theater
1474,Manhattan Valley,40.797307041702865,-73.96428617740655,orchestrations inc,40.79488696569776,-73.96474599838257,Music Venue
1475,Manhattan Valley,40.797307041702865,-73.96428617740655,The Benchwarmers - Uptown,40.7950642742877,-73.96236895403806,Arts & Entertainment
1476,Manhattan Valley,40.797307041702865,-73.96428617740655,New Stage Performance Space,40.798218,-73.960866,Theater
1477,Manhattan Valley,40.797307041702865,-73.96428617740655,New York Classical Theatre in Central Park,40.79541534595831,-73.96130796033802,Theater
1478,Manhattan Valley,40.797307041702865,-73.96428617740655,Bridge for Dance,40.79997048679175,-73.96774003673892,Dance Studio
1479,Morningside Heights,40.807999738165826,-73.96389627905332,Alma Mater Statue,40.80772569502726,-73.96225166494271,Outdoor Sculpture
1480,Morningside Heights,40.807999738165826,-73.96389627905332,Kathryn Bache Miller Theatre,40.80805191072879,-73.96352961659431,Concert Hall
1481,Morningside Heights,40.807999738165826,-73.96389627905332,Riverside Theater,40.8112812267185,-73.96368491894597,Theater
